A10E4LHR5D2K1B,390,"2020-02-12 05:51:08PM","2020-02-12 05:54:37PM",10,6.0,0.31
A10E4LHR5D2K1B,391,"2020-02-12 05:55:09PM","2020-02-12 05:57:30PM",10,8.0,0.3
A10E4LHR5D2K1B,392,"2020-02-12 05:57:37PM","2020-02-12 06:00:50PM",10,4.0,0.24
A10E4LHR5D2K1B,393,"2020-02-12 06:01:29PM","2020-02-12 06:04:30PM",9,4.0,0.24
A10E4LHR5D2K1B,394,"2020-02-12 06:06:02PM","2020-02-12 06:09:38PM",9,7.0,0.27
A11NAAM1V7WAWE,45,"2020-02-11 12:51:55PM","2020-02-11 12:51:55PM",1,1.0,0.02
A11NAAM1V7WAWE,46,"2020-02-11 12:53:09PM","2020-02-11 12:54:13PM",6,3.0,0.13
A11NAAM1V7WAWE,47,"2020-02-11 12:54:36PM","2020-02-11 12:55:36PM",10,8.0,0.26
A11NAAM1V7WAWE,48,"2020-02-11 12:56:15PM","2020-02-11 12:57:01PM",9,8.0,0.24
A11NAAM1V7WAWE,49,"2020-02-11 12:57:21PM","2020-02-11 12:59:10PM",5,4.0,0.15
A1844ELLUSILS1,369,"2020-02-12 04:40:02PM","2020-02-12 04:42:12PM",10,6.0,0.29
A19QMK6Z98GB7R,64,"2020-02-11 01:35:10PM","2020-02-11 01:38:33PM",9,5.0,0.24
A19QMK6Z98GB7R,65,"2020-02-11 01:38:45PM","2020-02-11 01:40:02PM",10,9.0,0.29
A19QMK6Z98GB7R,66,"2020-02-11 01:41:14PM","2020-02-11 01:44:27PM",9,4.0,0.26
A19QMK6Z98GB7R,67,"2020-02-11 01:44:40PM","2020-02-11 01:46:33PM",10,3.0,0.28
A19QMK6Z98GB7R,68,"2020-02-11 01:46:47PM","2020-02-11 01:47:58PM",10,6.0,0.27
A1FUQZSFQ2ENEF,52,"2020-02-11 01:15:24PM","2020-02-11 01:20:52PM",10,8.0,0.28
A1FUQZSFQ2ENEF,53,"2020-02-11 01:27:13PM","2020-02-11 01:32:35PM",9,6.0,0.24
A1FUQZSFQ2ENEF,54,"2020-02-11 01:32:55PM","2020-02-11 01:37:55PM",10,6.0,0.25
A1FUQZSFQ2ENEF,55,"2020-02-11 01:39:16PM","2020-02-11 01:41:58PM",10,7.0,0.28
A1FUQZSFQ2ENEF,56,"2020-02-11 01:42:34PM","2020-02-11 01:45:15PM",10,8.0,0.29
A1G6FOCQ4G967A,385,"2020-02-12 05:30:28PM","2020-02-12 05:34:05PM",10,7.0,0.28
A1G6FOCQ4G967A,386,"2020-02-12 05:34:24PM","2020-02-12 05:37:09PM",10,9.0,0.26
A1G6FOCQ4G967A,387,"2020-02-12 05:37:21PM","2020-02-12 05:40:47PM",10,5.0,0.28
A1G6FOCQ4G967A,388,"2020-02-12 05:40:57PM","2020-02-12 05:46:30PM",10,8.0,0.28
A1G6FOCQ4G967A,389,"2020-02-12 05:47:28PM","2020-02-12 05:50:49PM",10,6.0,0.26
A1HRH92NH49RX2,158,"2020-02-11 06:47:29PM","2020-02-11 06:49:19PM",10,7.0,0.25
A1HRH92NH49RX2,159,"2020-02-11 06:49:36PM","2020-02-11 06:51:49PM",9,8.0,0.19
A1HRH92NH49RX2,160,"2020-02-11 06:52:20PM","2020-02-11 06:54:26PM",10,8.0,0.24
A1HRH92NH49RX2,161,"2020-02-11 06:54:38PM","2020-02-11 06:56:36PM",10,6.0,0.26
A1HRH92NH49RX2,162,"2020-02-11 06:56:45PM","2020-02-11 06:58:28PM",10,7.0,0.25
A1HYBTBCRYOOYQ,281,"2020-02-12 08:41:07AM","2020-02-12 08:42:16AM",10,7.0,0.3
A1HYBTBCRYOOYQ,282,"2020-02-12 08:42:25AM","2020-02-12 08:43:09AM",10,8.0,0.2
A1HYBTBCRYOOYQ,283,"2020-02-12 08:43:21AM","2020-02-12 08:44:20AM",10,7.0,0.25
A1HYBTBCRYOOYQ,284,"2020-02-12 08:44:27AM","2020-02-12 08:45:22AM",10,6.0,0.22
