A2IQFNKKQ4VU1U,A2IQFNKKQ4VU1U-3-4506-45,no,yes
A2IQFNKKQ4VU1U,A2IQFNKKQ4VU1U-3-5022-45,no,no
A122PMN7S5SU33,A122PMN7S5SU33-2-5015-43,no,yes
A122PMN7S5SU33,A122PMN7S5SU33-3-4657-44,no,no
A1LUWOV426JV1N,A1LUWOV426JV1N-1-5306-60,no,no
A1LUWOV426JV1N,A1LUWOV426JV1N-1-5186-60,no,no
A1LUWOV426JV1N,A1LUWOV426JV1N-1-4779-60,no,yes
A1LUWOV426JV1N,A1LUWOV426JV1N-2-5923-61,no,no
A1LUWOV426JV1N,A1LUWOV426JV1N-2-5117-61,no,no
A1LUWOV426JV1N,A1LUWOV426JV1N-2-4279-61,yes,yes
A1LUWOV426JV1N,A1LUWOV426JV1N-3-5056-62,no,no
A2CAMPAA7650H2,A2CAMPAA7650H2-1-4928-62,no,yes
A1LUWOV426JV1N,A1LUWOV426JV1N-3-4518-62,no,yes
A2CAMPAA7650H2,A2CAMPAA7650H2-1-5227-62,no,yes
A1LUWOV426JV1N,A1LUWOV426JV1N-3-5388-62,no,unk
A2CAMPAA7650H2,A2CAMPAA7650H2-1-4836-62,no,unk
A2CAMPAA7650H2,A2CAMPAA7650H2-2-5219-63,no,no
A2CAMPAA7650H2,A2CAMPAA7650H2-2-5041-63,no,no
AOGEGRPMKRKY,AOGEGRPMKRKY-1-4135-64,no,no
A2CAMPAA7650H2,A2CAMPAA7650H2-2-4267-63,unk,no
A2CAMPAA7650H2,A2CAMPAA7650H2-3-5374-64,unk,unk
A2CAMPAA7650H2,A2CAMPAA7650H2-3-5088-64,no,no
A2CAMPAA7650H2,A2CAMPAA7650H2-3-4197-64,no,no
A3GTPW3MYSLMR7,A3GTPW3MYSLMR7-1-5402-68,unk,yes
A3GTPW3MYSLMR7,A3GTPW3MYSLMR7-1-4451-68,unk,yes
A3GTPW3MYSLMR7,A3GTPW3MYSLMR7-1-4562-68,yes,yes
A3GTPW3MYSLMR7,A3GTPW3MYSLMR7-2-4777-69,yes,yes
A3GTPW3MYSLMR7,A3GTPW3MYSLMR7-2-4408-69,no,unk
A3GTPW3MYSLMR7,A3GTPW3MYSLMR7-2-4109-69,no,yes
A3GTPW3MYSLMR7,A3GTPW3MYSLMR7-3-4913-70,no,no
A3GTPW3MYSLMR7,A3GTPW3MYSLMR7-3-5727-70,no,no
A3GTPW3MYSLMR7,A3GTPW3MYSLMR7-3-5685-70,no,no
A2YE2I9DYV9OKW,A2YE2I9DYV9OKW-1-4695-71,yes,yes
A2YE2I9DYV9OKW,A2YE2I9DYV9OKW-1-4458-71,no,yes
A2YE2I9DYV9OKW,A2YE2I9DYV9OKW-1-4447-71,unk,yes
A3VLGVKJOHU58D,A3VLGVKJOHU58D-1-5604-72,no,no
A3VLGVKJOHU58D,A3VLGVKJOHU58D-2-4776-73,yes,yes
A3VLGVKJOHU58D,A3VLGVKJOHU58D-2-4768-73,no,no
A3VLGVKJOHU58D,A3VLGVKJOHU58D-2-4864-73,no,yes
A3VLGVKJOHU58D,A3VLGVKJOHU58D-3-4654-74,no,no
A3VLGVKJOHU58D,A3VLGVKJOHU58D-3-4498-74,no,yes
A3VLGVKJOHU58D,A3VLGVKJOHU58D-3-4134-74,no,no
A333JTLOVOOWS,A333JTLOVOOWS-1-5319-74,unk,yes
A333JTLOVOOWS,A333JTLOVOOWS-2-5599-75,yes,unk
A333JTLOVOOWS,A333JTLOVOOWS-3-5813-76,yes,yes
A3G5ZPURJ0XCBG,A3G5ZPURJ0XCBG-1-4050-78,yes,yes
A3G5ZPURJ0XCBG,A3G5ZPURJ0XCBG-1-4009-78,no,yes
A3G5ZPURJ0XCBG,A3G5ZPURJ0XCBG-1-4743-78,no,yes
A3G5ZPURJ0XCBG,A3G5ZPURJ0XCBG-2-5333-79,no,no
A3G5ZPURJ0XCBG,A3G5ZPURJ0XCBG-2-4665-79,yes,yes
A3G5ZPURJ0XCBG,A3G5ZPURJ0XCBG-2-5547-79,yes,yes
A3G5ZPURJ0XCBG,A3G5ZPURJ0XCBG-3-4681-80,yes,yes
A3G5ZPURJ0XCBG,A3G5ZPURJ0XCBG-3-5975-80,no,no
A3G5ZPURJ0XCBG,A3G5ZPURJ0XCBG-3-5852-80,no,no
AXID3RPK6NZT6,AXID3RPK6NZT6-1-4565-81,yes,yes
AXID3RPK6NZT6,AXID3RPK6NZT6-1-4158-81,no,no
AXID3RPK6NZT6,AXID3RPK6NZT6-1-4477-81,yes,yes
AXID3RPK6NZT6,AXID3RPK6NZT6-2-4424-82,no,no
AXID3RPK6NZT6,AXID3RPK6NZT6-2-4363-82,yes,yes
AXID3RPK6NZT6,AXID3RPK6NZT6-2-4039-82,no,yes
AXID3RPK6NZT6,AXID3RPK6NZT6-3-4601-83,yes,yes
AXID3RPK6NZT6,AXID3RPK6NZT6-3-5070-83,no,no
AXID3RPK6NZT6,AXID3RPK6NZT6-3-4849-83,no,no
A304JFG8AJM7U6,A304JFG8AJM7U6-1-5281-84,no,no
A304JFG8AJM7U6,A304JFG8AJM7U6-1-5948-84,no,no
A304JFG8AJM7U6,A304JFG8AJM7U6-1-4393-84,yes,yes
A304JFG8AJM7U6,A304JFG8AJM7U6-2-5205-85,yes,yes
A304JFG8AJM7U6,A304JFG8AJM7U6-2-5821-85,yes,yes
A304JFG8AJM7U6,A304JFG8AJM7U6-2-4846-85,yes,no
A304JFG8AJM7U6,A304JFG8AJM7U6-3-4189-86,yes,yes
A304JFG8AJM7U6,A304JFG8AJM7U6-3-5785-86,yes,yes
A304JFG8AJM7U6,A304JFG8AJM7U6-3-4907-86,no,no
AOEO9ZV81R0I4,AOEO9ZV81R0I4-1-4828-87,no,yes
AOEO9ZV81R0I4,AOEO9ZV81R0I4-1-5074-87,no,no
AOEO9ZV81R0I4,AOEO9ZV81R0I4-1-5525-87,no,yes
AOEO9ZV81R0I4,AOEO9ZV81R0I4-2-4285-88,yes,yes
AOEO9ZV81R0I4,AOEO9ZV81R0I4-2-5227-88,no,yes
AOEO9ZV81R0I4,AOEO9ZV81R0I4-2-4463-88,no,yes
AOEO9ZV81R0I4,AOEO9ZV81R0I4-3-4737-89,no,no
AOEO9ZV81R0I4,AOEO9ZV81R0I4-3-4743-89,no,yes
AOEO9ZV81R0I4,AOEO9ZV81R0I4-3-5007-89,no,no
A2HG1N3BVQO6I,A2HG1N3BVQO6I-1-4348-90,no,no
A247TCDIBB07JC,A247TCDIBB07JC-1-5204-92,no,no
A247TCDIBB07JC,A247TCDIBB07JC-1-5904-92,yes,yes
A247TCDIBB07JC,A247TCDIBB07JC-1-4342-92,unk,yes
A247TCDIBB07JC,A247TCDIBB07JC-2-5144-93,no,no
A247TCDIBB07JC,A247TCDIBB07JC-2-5056-93,no,no
A247TCDIBB07JC,A247TCDIBB07JC-2-5348-93,unk,no
A247TCDIBB07JC,A247TCDIBB07JC-3-5111-94,yes,no
A247TCDIBB07JC,A247TCDIBB07JC-3-4352-94,no,no
A2880Y23V0UITQ,A2880Y23V0UITQ-1-5654-95,yes,unk
A2880Y23V0UITQ,A2880Y23V0UITQ-1-4965-95,no,no
A14JC769A8FXN1,A14JC769A8FXN1-1-4999-96,yes,no
A14JC769A8FXN1,A14JC769A8FXN1-1-5295-96,yes,no
A14JC769A8FXN1,A14JC769A8FXN1-1-5461-96,yes,no
A14JC769A8FXN1,A14JC769A8FXN1-2-4409-97,yes,yes
A2880Y23V0UITQ,A2880Y23V0UITQ-2-5037-96,no,no
A2880Y23V0UITQ,A2880Y23V0UITQ-2-4508-96,no,unk
A14JC769A8FXN1,A14JC769A8FXN1-2-4530-97,no,no
A14JC769A8FXN1,A14JC769A8FXN1-2-5804-97,yes,yes
A2880Y23V0UITQ,A2880Y23V0UITQ-2-4434-96,no,no
A2880Y23V0UITQ,A2880Y23V0UITQ-3-4647-97,yes,yes
A14JC769A8FXN1,A14JC769A8FXN1-3-5353-98,no,no
A2880Y23V0UITQ,A2880Y23V0UITQ-3-4958-97,yes,no
A14JC769A8FXN1,A14JC769A8FXN1-3-4873-98,yes,yes
A2880Y23V0UITQ,A2880Y23V0UITQ-3-4269-97,yes,yes
A14JGIN4ZXXLGD,A14JGIN4ZXXLGD-1-5203-99,no,no
A14JC769A8FXN1,A14JC769A8FXN1-3-5947-98,no,no
A14JGIN4ZXXLGD,A14JGIN4ZXXLGD-1-4723-99,yes,yes
A14JGIN4ZXXLGD,A14JGIN4ZXXLGD-1-4951-99,yes,no
A14JGIN4ZXXLGD,A14JGIN4ZXXLGD-2-5235-100,no,no
A14JGIN4ZXXLGD,A14JGIN4ZXXLGD-2-4792-100,yes,yes
A14JGIN4ZXXLGD,A14JGIN4ZXXLGD-2-4543-100,yes,yes
A14JGIN4ZXXLGD,A14JGIN4ZXXLGD-3-5944-101,no,no
A14JGIN4ZXXLGD,A14JGIN4ZXXLGD-3-4547-101,no,no
A14JGIN4ZXXLGD,A14JGIN4ZXXLGD-3-4024-101,yes,unk
A1YTKIM7NU5MGV,A1YTKIM7NU5MGV-1-5484-104,no,no
A1YTKIM7NU5MGV,A1YTKIM7NU5MGV-1-4384-104,yes,yes
A1YTKIM7NU5MGV,A1YTKIM7NU5MGV-2-5439-105,no,unk
A1YTKIM7NU5MGV,A1YTKIM7NU5MGV-2-4612-105,yes,yes
A1YTKIM7NU5MGV,A1YTKIM7NU5MGV-2-4680-105,no,unk
A1YTKIM7NU5MGV,A1YTKIM7NU5MGV-3-4743-106,no,yes
A1YTKIM7NU5MGV,A1YTKIM7NU5MGV-3-5195-106,no,no
A1YTKIM7NU5MGV,A1YTKIM7NU5MGV-3-4676-106,no,no
A2N962G55T9MOB,A2N962G55T9MOB-1-4202-107,yes,yes
A2N962G55T9MOB,A2N962G55T9MOB-1-5403-107,yes,yes
A2N962G55T9MOB,A2N962G55T9MOB-1-5366-107,yes,unk
A2N962G55T9MOB,A2N962G55T9MOB-2-5339-108,no,no
A2N962G55T9MOB,A2N962G55T9MOB-2-4893-108,no,no
A2N962G55T9MOB,A2N962G55T9MOB-2-5157-108,no,no
A2N962G55T9MOB,A2N962G55T9MOB-3-5251-109,yes,no
A2N962G55T9MOB,A2N962G55T9MOB-3-4367-109,yes,unk
A2N962G55T9MOB,A2N962G55T9MOB-3-4444-109,yes,yes
AOY5CF0UQUMO2,AOY5CF0UQUMO2-1-4312-110,yes,yes
AOY5CF0UQUMO2,AOY5CF0UQUMO2-1-4730-110,no,yes
AOY5CF0UQUMO2,AOY5CF0UQUMO2-1-5322-110,no,no
AOY5CF0UQUMO2,AOY5CF0UQUMO2-2-5118-111,no,no
AOY5CF0UQUMO2,AOY5CF0UQUMO2-2-5869-111,no,yes
A24JNJIJ6SKKVZ,A24JNJIJ6SKKVZ-3-4588-113,yes,no
AOY5CF0UQUMO2,AOY5CF0UQUMO2-2-5019-111,no,no
AOY5CF0UQUMO2,AOY5CF0UQUMO2-3-5296-112,no,no
AOY5CF0UQUMO2,AOY5CF0UQUMO2-3-5851-112,no,unk
AOY5CF0UQUMO2,AOY5CF0UQUMO2-3-4099-112,no,yes
A2JZT1SP5F3PR1,A2JZT1SP5F3PR1-1-5054-116,no,no
A2JZT1SP5F3PR1,A2JZT1SP5F3PR1-1-4548-116,no,yes
A2JZT1SP5F3PR1,A2JZT1SP5F3PR1-1-5946-116,no,no
A3DTPGXKABAFEJ,A3DTPGXKABAFEJ-1-4396-117,no,no
A3DTPGXKABAFEJ,A3DTPGXKABAFEJ-1-4712-117,no,no
A3DTPGXKABAFEJ,A3DTPGXKABAFEJ-1-5193-117,no,no
A3DTPGXKABAFEJ,A3DTPGXKABAFEJ-2-5277-118,no,no
A3DTPGXKABAFEJ,A3DTPGXKABAFEJ-2-4008-118,no,yes
A25VNYKP7SASYC,A25VNYKP7SASYC-2-5226-119,yes,yes
A3DTPGXKABAFEJ,A3DTPGXKABAFEJ-2-5583-118,no,no
A3DTPGXKABAFEJ,A3DTPGXKABAFEJ-3-4754-119,no,yes
A25VNYKP7SASYC,A25VNYKP7SASYC-3-4378-120,no,unk
A3DTPGXKABAFEJ,A3DTPGXKABAFEJ-3-5450-119,no,no
A3DTPGXKABAFEJ,A3DTPGXKABAFEJ-3-4276-119,no,yes
A5FUU339LEP25,A5FUU339LEP25-1-4456-123,no,yes
A5FUU339LEP25,A5FUU339LEP25-1-4957-123,yes,yes
A5FUU339LEP25,A5FUU339LEP25-1-4413-123,yes,yes
A5FUU339LEP25,A5FUU339LEP25-2-5805-124,no,no
A5FUU339LEP25,A5FUU339LEP25-2-4997-124,unk,unk
A5FUU339LEP25,A5FUU339LEP25-2-4697-124,unk,yes
A5FUU339LEP25,A5FUU339LEP25-3-5325-125,no,no
A5FUU339LEP25,A5FUU339LEP25-3-5246-125,no,no
A2UVJMJV1EOH9X,A2UVJMJV1EOH9X-1-4544-126,yes,no
A2UVJMJV1EOH9X,A2UVJMJV1EOH9X-2-5775-127,yes,no
A2UVJMJV1EOH9X,A2UVJMJV1EOH9X-2-5262-127,yes,no
A2UVJMJV1EOH9X,A2UVJMJV1EOH9X-3-4024-128,yes,unk
A2UVJMJV1EOH9X,A2UVJMJV1EOH9X-3-4608-128,yes,unk
A2UVJMJV1EOH9X,A2UVJMJV1EOH9X-3-5651-128,yes,no
AYDIZBR38B0TY,AYDIZBR38B0TY-1-5343-129,no,yes
AYDIZBR38B0TY,AYDIZBR38B0TY-1-5387-129,yes,no
AYDIZBR38B0TY,AYDIZBR38B0TY-2-5100-130,yes,yes
AYDIZBR38B0TY,AYDIZBR38B0TY-2-4576-130,yes,yes
AYDIZBR38B0TY,AYDIZBR38B0TY-2-4624-130,yes,yes
AYDIZBR38B0TY,AYDIZBR38B0TY-3-4658-131,no,yes
AYDIZBR38B0TY,AYDIZBR38B0TY-3-4068-131,yes,unk
AYDIZBR38B0TY,AYDIZBR38B0TY-3-5962-131,yes,no
AYQ8YE6T9W8FB,AYQ8YE6T9W8FB-1-5051-132,no,no
A3B84NGQT7Z9WE,A3B84NGQT7Z9WE-1-4536-133,unk,yes
AYQ8YE6T9W8FB,AYQ8YE6T9W8FB-1-4246-132,yes,yes
AYQ8YE6T9W8FB,AYQ8YE6T9W8FB-1-5695-132,yes,yes
A356EVHB3TU90R,A356EVHB3TU90R-1-5904-135,no,yes
AYQ8YE6T9W8FB,AYQ8YE6T9W8FB-2-5567-133,no,unk
AYQ8YE6T9W8FB,AYQ8YE6T9W8FB-2-4725-133,no,no
A3B84NGQT7Z9WE,A3B84NGQT7Z9WE-2-5851-134,unk,unk
A356EVHB3TU90R,A356EVHB3TU90R-2-5007-136,no,no
A356EVHB3TU90R,A356EVHB3TU90R-2-5467-136,no,no
A356EVHB3TU90R,A356EVHB3TU90R-2-5200-136,no,no
A356EVHB3TU90R,A356EVHB3TU90R-3-5163-137,no,no
A356EVHB3TU90R,A356EVHB3TU90R-3-5252-137,no,unk
AYQ8YE6T9W8FB,AYQ8YE6T9W8FB-2-4388-133,no,yes
A356EVHB3TU90R,A356EVHB3TU90R-3-4766-137,no,yes
AYQ8YE6T9W8FB,AYQ8YE6T9W8FB-3-5341-134,no,yes
AYQ8YE6T9W8FB,AYQ8YE6T9W8FB-3-5644-134,no,yes
AYQ8YE6T9W8FB,AYQ8YE6T9W8FB-3-4042-134,no,no
A3B84NGQT7Z9WE,A3B84NGQT7Z9WE-3-4150-135,yes,yes
A3B84NGQT7Z9WE,A3B84NGQT7Z9WE-3-4845-135,no,yes
A3B84NGQT7Z9WE,A3B84NGQT7Z9WE-3-5274-135,no,no
A3JNSAQ0BJ33ZM,A3JNSAQ0BJ33ZM-1-5007-142,no,no
A3JNSAQ0BJ33ZM,A3JNSAQ0BJ33ZM-1-4598-142,yes,yes
A3JNSAQ0BJ33ZM,A3JNSAQ0BJ33ZM-1-5636-142,no,no
A3JNSAQ0BJ33ZM,A3JNSAQ0BJ33ZM-2-5488-143,no,no
A3JNSAQ0BJ33ZM,A3JNSAQ0BJ33ZM-3-4466-144,no,no
AKLKDS34ZAGML,AKLKDS34ZAGML-1-5761-145,no,no
AKLKDS34ZAGML,AKLKDS34ZAGML-2-4733-146,no,yes
AKLKDS34ZAGML,AKLKDS34ZAGML-2-4388-146,yes,yes
AKLKDS34ZAGML,AKLKDS34ZAGML-2-4402-146,yes,yes
AKLKDS34ZAGML,AKLKDS34ZAGML-3-5905-147,no,yes
AKLKDS34ZAGML,AKLKDS34ZAGML-3-4697-147,yes,yes
AKLKDS34ZAGML,AKLKDS34ZAGML-3-4550-147,no,no
AZI9VZ55E3TP2,AZI9VZ55E3TP2-1-4462-148,no,yes
AZI9VZ55E3TP2,AZI9VZ55E3TP2-1-5277-148,no,no
AZI9VZ55E3TP2,AZI9VZ55E3TP2-1-4309-148,yes,yes
AZI9VZ55E3TP2,AZI9VZ55E3TP2-2-4618-149,no,yes
AZI9VZ55E3TP2,AZI9VZ55E3TP2-2-5864-149,no,no
AZI9VZ55E3TP2,AZI9VZ55E3TP2-3-5478-150,yes,no
AZI9VZ55E3TP2,AZI9VZ55E3TP2-3-5875-150,yes,no
AZI9VZ55E3TP2,AZI9VZ55E3TP2-3-5658-150,no,no
A10QCFQMBPB6IB,A10QCFQMBPB6IB-1-5342-151,no,no
A10QCFQMBPB6IB,A10QCFQMBPB6IB-1-4931-151,yes,yes
A10QCFQMBPB6IB,A10QCFQMBPB6IB-1-5404-151,yes,yes
A10QCFQMBPB6IB,A10QCFQMBPB6IB-2-4889-152,no,no
A10QCFQMBPB6IB,A10QCFQMBPB6IB-2-4844-152,yes,yes
A10QCFQMBPB6IB,A10QCFQMBPB6IB-2-5337-152,no,yes
A10QCFQMBPB6IB,A10QCFQMBPB6IB-3-5474-153,no,no
A10QCFQMBPB6IB,A10QCFQMBPB6IB-3-5799-153,unk,yes
A10QCFQMBPB6IB,A10QCFQMBPB6IB-3-5443-153,no,no
A3RAL81XKTKNMS,A3RAL81XKTKNMS-1-4168-154,unk,yes
A3RAL81XKTKNMS,A3RAL81XKTKNMS-2-5792-155,yes,yes
A3RAL81XKTKNMS,A3RAL81XKTKNMS-3-5717-156,yes,yes
A3RAL81XKTKNMS,A3RAL81XKTKNMS-3-4887-156,yes,yes
A2APG8MSLJ6G2K,A2APG8MSLJ6G2K-1-5532-157,no,no
