A10QCFQMBPB6IB,151,"2019-08-17 06:36:46PM","2019-08-17 06:37:14PM",3,3.0,0.09
A10QCFQMBPB6IB,152,"2019-08-17 06:37:22PM","2019-08-17 06:37:41PM",3,2.0,0.09
A10QCFQMBPB6IB,153,"2019-08-17 06:37:50PM","2019-08-17 06:38:03PM",3,2.0,0.09
A122PMN7S5SU33,42,"2019-08-17 03:50:56PM","2019-08-17 03:51:24PM",2,2.0,0.06
A122PMN7S5SU33,43,"2019-08-17 03:52:16PM","2019-08-17 03:52:42PM",2,1.0,0.06
A122PMN7S5SU33,44,"2019-08-17 03:54:05PM","2019-08-17 03:54:05PM",1,1.0,0.03
A12M78R4SVDCV7,162,"2019-08-17 07:04:04PM","2019-08-17 07:04:30PM",2,2.0,0.06
A12M78R4SVDCV7,163,"2019-08-17 07:05:07PM","2019-08-17 07:05:23PM",2,2.0,0.06
A12M78R4SVDCV7,164,"2019-08-17 07:05:39PM","2019-08-17 07:05:56PM",2,1.0,0.06
A12W7ZB2DLBBY5,34,"2019-08-17 03:47:29PM","2019-08-17 03:47:52PM",2,1.0,0.06
A12W7ZB2DLBBY5,35,"2019-08-17 03:48:41PM","2019-08-17 03:49:09PM",2,1.0,0.06
A12W7ZB2DLBBY5,36,"2019-08-17 03:49:30PM","2019-08-17 03:50:32PM",3,1.0,0.09
A14BSOU2Y5JNT0,25,"2019-08-17 03:45:15PM","2019-08-17 03:45:39PM",3,1.0,0.09
A14BSOU2Y5JNT0,26,"2019-08-17 03:45:55PM","2019-08-17 03:46:23PM",3,3.0,0.09
A14BSOU2Y5JNT0,27,"2019-08-17 03:46:32PM","2019-08-17 03:46:45PM",3,3.0,0.09
A14JC769A8FXN1,96,"2019-08-17 04:59:33PM","2019-08-17 05:00:30PM",3,0.0,0.09
A14JC769A8FXN1,97,"2019-08-17 05:00:56PM","2019-08-17 05:01:23PM",3,3.0,0.09
A14JC769A8FXN1,98,"2019-08-17 05:01:43PM","2019-08-17 05:02:12PM",3,3.0,0.09
A14JGIN4ZXXLGD,99,"2019-08-17 05:02:09PM","2019-08-17 05:02:36PM",3,2.0,0.09
A14JGIN4ZXXLGD,100,"2019-08-17 05:03:25PM","2019-08-17 05:03:41PM",3,3.0,0.09
A14JGIN4ZXXLGD,101,"2019-08-17 05:04:42PM","2019-08-17 05:05:01PM",3,2.0,0.09
A171NRH2G227NA,179,"2019-08-17 08:05:26PM","2019-08-17 08:05:55PM",3,3.0,0.09
A171NRH2G227NA,180,"2019-08-17 08:06:12PM","2019-08-17 08:06:26PM",3,2.0,0.09
A171NRH2G227NA,181,"2019-08-17 08:06:34PM","2019-08-17 08:07:01PM",3,2.0,0.09
A17MKHO0INIV0D,342,"2019-08-20 06:16:27AM","2019-08-20 06:16:51AM",3,2.0,0.09
A17MKHO0INIV0D,343,"2019-08-20 06:17:03AM","2019-08-20 06:17:29AM",3,2.0,0.09
A17MKHO0INIV0D,344,"2019-08-20 06:17:37AM","2019-08-20 06:18:09AM",3,2.0,0.09
A1A3S0HSZZGZ43,250,"2019-08-18 07:29:10AM","2019-08-18 07:29:17AM",3,3.0,0.09
A1A3S0HSZZGZ43,251,"2019-08-18 07:29:29AM","2019-08-18 07:29:35AM",2,1.0,0.06
A1A3S0HSZZGZ43,252,"2019-08-18 07:29:48AM","2019-08-18 07:29:48AM",1,1.0,0.03
A1AYYEZDTP7VL,171,"2019-08-17 07:54:59PM","2019-08-17 07:54:59PM",1,1.0,0.03
A1BMJX36PG4EMH,290,"2019-08-18 07:59:42PM","2019-08-18 08:00:06PM",3,3.0,0.09
A1BMJX36PG4EMH,291,"2019-08-18 08:00:19PM","2019-08-18 08:00:29PM",3,0.0,0.09
A1BMJX36PG4EMH,292,"2019-08-18 08:00:38PM","2019-08-18 08:00:48PM",3,2.0,0.09
A1CZ2GB5LZ9O5H,40,"2019-08-17 03:48:30PM","2019-08-17 03:49:00PM",3,1.0,0.09
A1CZ2GB5LZ9O5H,41,"2019-08-17 03:49:18PM","2019-08-17 03:49:39PM",3,2.0,0.09
A1CZ2GB5LZ9O5H,42,"2019-08-17 03:49:48PM","2019-08-17 03:50:03PM",3,2.0,0.09
A1EJ0659YRDUOR,218,"2019-08-17 11:05:06PM","2019-08-17 11:05:06PM",1,1.0,0.03
A1EJ0659YRDUOR,219,"2019-08-17 11:05:33PM","2019-08-17 11:05:46PM",2,1.0,0.06
A1EJ0659YRDUOR,220,"2019-08-17 11:05:55PM","2019-08-17 11:06:16PM",3,2.0,0.09
A1EK0G6HYJ60O1,185,"2019-08-17 08:25:51PM","2019-08-17 08:25:51PM",1,1.0,0.03
A1EK0G6HYJ60O1,186,"2019-08-17 08:26:09PM","2019-08-17 08:26:24PM",3,2.0,0.09
A1EK0G6HYJ60O1,187,"2019-08-17 08:26:44PM","2019-08-17 08:27:20PM",3,2.0,0.09
A1H0QGA8A42RDD,217,"2019-08-17 11:06:04PM","2019-08-17 11:06:16PM",3,3.0,0.09
A1H0QGA8A42RDD,218,"2019-08-17 11:06:35PM","2019-08-17 11:06:52PM",2,0.0,0.06
A1H0QGA8A42RDD,219,"2019-08-17 11:07:16PM","2019-08-17 11:07:42PM",3,2.0,0.09
A1I23EV4D72JBL,199,"2019-08-17 09:04:15PM","2019-08-17 09:04:41PM",3,3.0,0.09
A1I23EV4D72JBL,200,"2019-08-17 09:04:55PM","2019-08-17 09:05:26PM",3,2.0,0.09
A1I23EV4D72JBL,201,"2019-08-17 09:05:41PM","2019-08-17 09:05:59PM",3,2.0,0.09
A1IH7F19OWLD3A,232,"2019-08-18 03:26:11AM","2019-08-18 03:26:11AM",1,1.0,0.03
A1IH7F19OWLD3A,234,"2019-08-18 03:27:04AM","2019-08-18 03:27:09AM",2,2.0,0.06
A1IH7F19OWLD3A,235,"2019-08-18 03:28:41AM","2019-08-18 03:28:41AM",1,0.0,0.03
A1IH7F19OWLD3A,236,"2019-08-18 03:29:41AM","2019-08-18 03:29:41AM",1,1.0,0.03
A1KBDN6C1Q0D4U,293,"2019-08-18 09:14:08PM","2019-08-18 09:14:24PM",2,1.0,0.06
A1KBDN6C1Q0D4U,294,"2019-08-18 09:14:53PM","2019-08-18 09:15:11PM",3,2.0,0.09
A1KBDN6C1Q0D4U,295,"2019-08-18 09:15:24PM","2019-08-18 09:15:40PM",3,1.0,0.09
A1LUWOV426JV1N,60,"2019-08-17 03:57:37PM","2019-08-17 03:57:57PM",3,2.0,0.09
A1LUWOV426JV1N,61,"2019-08-17 03:58:10PM","2019-08-17 03:58:33PM",3,3.0,0.09
A1LUWOV426JV1N,62,"2019-08-17 03:58:44PM","2019-08-17 03:58:58PM",3,1.0,0.09
A1M6A01CROTF3K,324,"2019-08-19 10:05:32AM","2019-08-19 10:05:53AM",3,2.0,0.09
A1M6A01CROTF3K,325,"2019-08-19 10:06:21AM","2019-08-19 10:06:33AM",3,1.0,0.09
A1M6A01CROTF3K,326,"2019-08-19 10:06:48AM","2019-08-19 10:07:03AM",3,2.0,0.09
A1NYHBSW9EIQX9,339,"2019-08-19 07:23:35PM","2019-08-19 07:23:54PM",3,2.0,0.09
A1NYHBSW9EIQX9,340,"2019-08-19 07:24:13PM","2019-08-19 07:25:02PM",3,0.0,0.09
A1NYHBSW9EIQX9,341,"2019-08-19 07:25:11PM","2019-08-19 07:25:27PM",3,3.0,0.09
A1OSESE6RG3NFB,8,"2019-08-17 03:41:12PM","2019-08-17 03:41:36PM",3,2.0,0.09
A1OSESE6RG3NFB,9,"2019-08-17 03:41:48PM","2019-08-17 03:42:12PM",3,2.0,0.09
A1OSESE6RG3NFB,10,"2019-08-17 03:42:24PM","2019-08-17 03:42:40PM",3,2.0,0.09
A1OSYT1HAG3ZQM,283,"2019-08-18 04:47:27PM","2019-08-18 04:48:02PM",3,2.0,0.09
A1OWHPMKE7YAGL,23,"2019-08-17 03:45:37PM","2019-08-17 03:45:37PM",1,0.0,0.03
A1OWHPMKE7YAGL,24,"2019-08-17 03:46:10PM","2019-08-17 03:46:20PM",2,2.0,0.06
A1OWHPMKE7YAGL,29,"2019-08-17 03:46:41PM","2019-08-17 03:46:45PM",2,2.0,0.06
A1OWHPMKE7YAGL,30,"2019-08-17 03:46:53PM","2019-08-17 03:46:53PM",1,1.0,0.03
A1OWHPMKE7YAGL,31,"2019-08-17 03:47:12PM","2019-08-17 03:47:32PM",3,1.0,0.09
A1QC6WNXRWWPCC,178,"2019-08-17 08:04:24PM","2019-08-17 08:04:44PM",3,2.0,0.09
A1QC6WNXRWWPCC,179,"2019-08-17 08:04:58PM","2019-08-17 08:05:20PM",3,0.0,0.09
A1QC6WNXRWWPCC,180,"2019-08-17 08:05:30PM","2019-08-17 08:05:45PM",3,2.0,0.09
A1QGQCC33OBPKM,287,"2019-08-18 07:20:30PM","2019-08-18 07:21:20PM",3,1.0,0.09
A1QGQCC33OBPKM,288,"2019-08-18 07:21:54PM","2019-08-18 07:22:22PM",2,1.0,0.06
A1QGQCC33OBPKM,289,"2019-08-18 07:22:42PM","2019-08-18 07:22:59PM",3,2.0,0.09
A1VA5PON4OHGYA,305,"2019-08-19 03:49:47AM","2019-08-19 03:50:45AM",3,3.0,0.09
A1VA5PON4OHGYA,306,"2019-08-19 03:51:01AM","2019-08-19 03:51:35AM",3,3.0,0.09
A1VA5PON4OHGYA,307,"2019-08-19 03:51:54AM","2019-08-19 03:52:19AM",3,2.0,0.09
A1XLQVD1R2V8CL,231,"2019-08-18 02:47:18AM","2019-08-18 02:48:30AM",2,2.0,0.06
A1YJZESXJDG0XM,302,"2019-08-19 03:29:40AM","2019-08-19 03:29:40AM",1,1.0,0.03
A1YJZESXJDG0XM,303,"2019-08-19 03:29:58AM","2019-08-19 03:30:14AM",2,2.0,0.06
A1YJZESXJDG0XM,304,"2019-08-19 03:30:50AM","2019-08-19 03:31:01AM",2,2.0,0.06
A1YTKIM7NU5MGV,104,"2019-08-17 05:11:30PM","2019-08-17 05:12:19PM",2,2.0,0.06
A1YTKIM7NU5MGV,105,"2019-08-17 05:12:36PM","2019-08-17 05:12:55PM",3,1.0,0.09
A1YTKIM7NU5MGV,106,"2019-08-17 05:13:05PM","2019-08-17 05:13:24PM",3,2.0,0.09
A1ZQU2A5A8EIHL,24,"2019-08-17 03:45:01PM","2019-08-17 03:45:34PM",3,1.0,0.09
A1ZQU2A5A8EIHL,32,"2019-08-17 03:47:10PM","2019-08-17 03:47:42PM",3,3.0,0.09
A1ZQU2A5A8EIHL,33,"2019-08-17 03:48:15PM","2019-08-17 03:48:43PM",3,1.0,0.09
A21U899S9P4XSC,312,"2019-08-19 04:12:41AM","2019-08-19 04:13:19AM",3,1.0,0.09
A21U899S9P4XSC,313,"2019-08-19 04:13:32AM","2019-08-19 04:14:03AM",2,0.0,0.06
A21U899S9P4XSC,314,"2019-08-19 04:14:12AM","2019-08-19 04:14:28AM",3,1.0,0.09
A23FMK3IDMUAXQ,223,"2019-08-18 01:17:34AM","2019-08-18 01:17:34AM",1,1.0,0.03
A23FMK3IDMUAXQ,224,"2019-08-18 01:21:28AM","2019-08-18 01:21:28AM",1,1.0,0.03
A23FMK3IDMUAXQ,225,"2019-08-18 01:21:41AM","2019-08-18 01:21:54AM",3,1.0,0.09
A23FMK3IDMUAXQ,226,"2019-08-18 01:22:01AM","2019-08-18 01:22:07AM",2,0.0,0.06
A247TCDIBB07JC,92,"2019-08-17 04:44:35PM","2019-08-17 04:45:13PM",3,2.0,0.09
A247TCDIBB07JC,93,"2019-08-17 04:45:27PM","2019-08-17 04:45:51PM",3,2.0,0.09
A247TCDIBB07JC,94,"2019-08-17 04:46:19PM","2019-08-17 04:46:29PM",2,1.0,0.06
A24A03BCD4TKWL,204,"2019-08-17 09:11:10PM","2019-08-17 09:11:32PM",3,2.0,0.09
A24A03BCD4TKWL,205,"2019-08-17 09:12:01PM","2019-08-17 09:12:01PM",1,0.0,0.03
A24A03BCD4TKWL,206,"2019-08-17 09:12:15PM","2019-08-17 09:12:27PM",3,3.0,0.09
A24JNJIJ6SKKVZ,113,"2019-08-17 05:39:18PM","2019-08-17 05:39:18PM",1,0.0,0.03
A25VNYKP7SASYC,119,"2019-08-17 05:44:34PM","2019-08-17 05:44:34PM",1,1.0,0.03
A25VNYKP7SASYC,120,"2019-08-17 05:45:10PM","2019-08-17 05:45:10PM",1,0.0,0.03
A267H808C339ZQ,330,"2019-08-19 12:11:09PM","2019-08-19 12:13:17PM",3,3.0,0.09
A267H808C339ZQ,331,"2019-08-19 12:13:31PM","2019-08-19 12:13:53PM",3,1.0,0.09
A267H808C339ZQ,332,"2019-08-19 12:14:05PM","2019-08-19 12:14:21PM",3,3.0,0.09
A27TYK7FQNPG8J,197,"2019-08-17 09:02:03PM","2019-08-17 09:02:37PM",3,2.0,0.09
A27TYK7FQNPG8J,198,"2019-08-17 09:03:05PM","2019-08-17 09:03:26PM",3,2.0,0.09
A27TYK7FQNPG8J,199,"2019-08-17 09:03:36PM","2019-08-17 09:04:05PM",3,1.0,0.09
A2880Y23V0UITQ,95,"2019-08-17 04:58:48PM","2019-08-17 04:59:16PM",2,1.0,0.06
A2880Y23V0UITQ,96,"2019-08-17 05:01:03PM","2019-08-17 05:01:26PM",3,2.0,0.09
A2880Y23V0UITQ,97,"2019-08-17 05:01:38PM","2019-08-17 05:01:59PM",3,2.0,0.09
A28JGET2XTPRG5,270,"2019-08-18 01:17:42PM","2019-08-18 01:18:30PM",2,1.0,0.06
A28JGET2XTPRG5,272,"2019-08-18 01:19:45PM","2019-08-18 01:19:54PM",2,2.0,0.06
A2AI4HOWRCG7KZ,211,"2019-08-17 09:46:23PM","2019-08-17 09:46:49PM",3,1.0,0.09
A2AI4HOWRCG7KZ,212,"2019-08-17 09:47:03PM","2019-08-17 09:47:19PM",3,2.0,0.09
A2AI4HOWRCG7KZ,213,"2019-08-17 09:47:29PM","2019-08-17 09:47:44PM",3,2.0,0.09
A2AJIKFMHK85XN,242,"2019-08-18 05:12:01AM","2019-08-18 05:12:01AM",1,0.0,0.03
A2APG8MSLJ6G2K,157,"2019-08-17 06:56:34PM","2019-08-17 06:57:48PM",3,3.0,0.09
A2APG8MSLJ6G2K,158,"2019-08-17 06:58:05PM","2019-08-17 06:58:28PM",3,1.0,0.09
A2APG8MSLJ6G2K,159,"2019-08-17 06:58:45PM","2019-08-17 06:59:14PM",3,2.0,0.09
A2C8QIT0DJRCHN,280,"2019-08-18 03:26:11PM","2019-08-18 03:26:45PM",3,1.0,0.09
A2C8QIT0DJRCHN,281,"2019-08-18 03:26:59PM","2019-08-18 03:27:19PM",3,2.0,0.09
A2C8QIT0DJRCHN,282,"2019-08-18 03:27:29PM","2019-08-18 03:27:43PM",3,1.0,0.09
A2CAMPAA7650H2,62,"2019-08-17 03:58:47PM","2019-08-17 03:59:10PM",3,0.0,0.09
A2CAMPAA7650H2,63,"2019-08-17 03:59:20PM","2019-08-17 03:59:34PM",3,2.0,0.09
A2CAMPAA7650H2,64,"2019-08-17 03:59:45PM","2019-08-17 03:59:58PM",3,3.0,0.09
A2DQ9P2NT6QN0U,311,"2019-08-19 04:11:35AM","2019-08-19 04:11:59AM",3,3.0,0.09
A2DQ9P2NT6QN0U,314,"2019-08-19 04:12:29AM","2019-08-19 04:12:42AM",3,0.0,0.09
A2DQ9P2NT6QN0U,315,"2019-08-19 04:12:53AM","2019-08-19 04:13:12AM",3,2.0,0.09
A2HG1N3BVQO6I,90,"2019-08-17 04:31:48PM","2019-08-17 04:31:48PM",1,1.0,0.03
A2HJ05IDCIY01V,246,"2019-08-18 05:32:22AM","2019-08-18 05:32:48AM",3,2.0,0.09
A2HJ05IDCIY01V,247,"2019-08-18 05:33:02AM","2019-08-18 05:33:23AM",3,1.0,0.09
A2HJ05IDCIY01V,248,"2019-08-18 05:33:33AM","2019-08-18 05:33:48AM",3,2.0,0.09
A2IQFNKKQ4VU1U,43,"2019-08-17 03:50:02PM","2019-08-17 03:50:02PM",1,0.0,0.03
A2IQFNKKQ4VU1U,45,"2019-08-17 03:51:44PM","2019-08-17 03:52:35PM",3,2.0,0.09
A2IRIBEI9NTIW8,6,"2019-08-17 03:40:53PM","2019-08-17 03:41:05PM",3,1.0,0.09
A2IRIBEI9NTIW8,7,"2019-08-17 03:41:18PM","2019-08-17 03:41:46PM",3,3.0,0.09
A2IRIBEI9NTIW8,8,"2019-08-17 03:41:56PM","2019-08-17 03:42:27PM",3,1.0,0.09
A2J6S7QR4CGXTW,30,"2019-08-17 03:47:00PM","2019-08-17 03:47:19PM",3,2.0,0.09
A2J6S7QR4CGXTW,31,"2019-08-17 03:47:37PM","2019-08-17 03:47:54PM",3,3.0,0.09
