A10QCFQMBPB6IB,658,"2019-07-15 11:16:49AM","2019-07-15 11:17:21AM",3,3.0,0.09
A10QCFQMBPB6IB,659,"2019-07-15 11:17:37AM","2019-07-15 11:18:06AM",3,2.0,0.1
A10QCFQMBPB6IB,660,"2019-07-15 11:18:15AM","2019-07-15 11:18:39AM",3,3.0,0.14
A122PMN7S5SU33,266,"2019-07-11 11:13:56AM","2019-07-11 11:16:21AM",3,3.0,0.1
A12M78R4SVDCV7,36,"2019-07-10 08:34:16PM","2019-07-10 08:34:56PM",3,1.0,0.1
A12M78R4SVDCV7,37,"2019-07-10 08:35:10PM","2019-07-10 08:35:36PM",3,1.0,0.09
A12M78R4SVDCV7,38,"2019-07-10 08:35:51PM","2019-07-10 08:36:21PM",3,3.0,0.09
A12W7ZB2DLBBY5,538,"2019-07-14 10:56:14AM","2019-07-14 10:58:16AM",3,1.0,0.08
A12W7ZB2DLBBY5,539,"2019-07-14 10:58:38AM","2019-07-14 10:59:16AM",2,1.0,0.07
A12W7ZB2DLBBY5,540,"2019-07-14 10:59:40AM","2019-07-14 11:00:24AM",3,2.0,0.13
A14BSOU2Y5JNT0,178,"2019-07-11 03:00:45AM","2019-07-11 03:01:28AM",3,1.0,0.11
A14BSOU2Y5JNT0,179,"2019-07-11 03:01:39AM","2019-07-11 03:01:56AM",3,3.0,0.11
A14BSOU2Y5JNT0,180,"2019-07-11 03:02:04AM","2019-07-11 03:02:29AM",3,2.0,0.1
A14JC769A8FXN1,368,"2019-07-12 01:19:31PM","2019-07-12 01:20:19PM",2,1.0,0.045
A14JC769A8FXN1,369,"2019-07-12 01:20:51PM","2019-07-12 01:21:00PM",2,1.0,0.04
A14JC769A8FXN1,370,"2019-07-12 01:21:32PM","2019-07-12 01:22:30PM",3,1.0,0.095
A14JGIN4ZXXLGD,652,"2019-07-15 10:57:14AM","2019-07-15 10:58:18AM",3,0.0,0.06
A14JGIN4ZXXLGD,653,"2019-07-15 10:59:04AM","2019-07-15 10:59:04AM",1,1.0,0.02
A14JGIN4ZXXLGD,654,"2019-07-15 10:59:43AM","2019-07-15 11:00:00AM",2,0.0,0.06
A171NRH2G227NA,330,"2019-07-12 08:43:12AM","2019-07-12 08:43:12AM",1,0.0,0.03
A171NRH2G227NA,332,"2019-07-12 08:43:56AM","2019-07-12 08:44:32AM",3,1.0,0.125
A17MKHO0INIV0D,222,"2019-07-11 05:44:29AM","2019-07-11 05:46:27AM",2,1.0,0.045
A17MKHO0INIV0D,223,"2019-07-11 05:47:02AM","2019-07-11 05:47:18AM",3,1.0,0.12
A17MKHO0INIV0D,224,"2019-07-11 05:47:46AM","2019-07-11 05:48:35AM",3,1.0,0.1
A1A3S0HSZZGZ43,451,"2019-07-13 06:54:20AM","2019-07-13 06:54:36AM",3,1.0,0.09
A1A3S0HSZZGZ43,452,"2019-07-13 06:54:50AM","2019-07-13 06:55:03AM",3,1.0,0.095
A1A3S0HSZZGZ43,453,"2019-07-13 06:55:20AM","2019-07-13 06:55:26AM",2,0.0,0.08
A1AYYEZDTP7VL,532,"2019-07-14 09:01:14AM","2019-07-14 09:01:54AM",3,1.0,0.09
A1AYYEZDTP7VL,533,"2019-07-14 09:02:11AM","2019-07-14 09:04:47AM",3,2.0,0.075
A1AYYEZDTP7VL,534,"2019-07-14 09:06:11AM","2019-07-14 09:07:52AM",3,1.0,0.1
A1BMJX36PG4EMH,626,"2019-07-15 08:53:27AM","2019-07-15 08:53:39AM",2,2.0,0.07
A1CZ2GB5LZ9O5H,101,"2019-07-10 09:26:13PM","2019-07-10 09:26:34PM",3,2.0,0.07
A1CZ2GB5LZ9O5H,102,"2019-07-10 09:26:39PM","2019-07-10 09:26:59PM",3,1.0,0.075
A1CZ2GB5LZ9O5H,103,"2019-07-10 09:27:10PM","2019-07-10 09:27:24PM",3,2.0,0.09
A1EJ0659YRDUOR,573,"2019-07-14 05:25:20PM","2019-07-14 05:25:57PM",3,1.0,0.09
A1EJ0659YRDUOR,574,"2019-07-14 05:26:48PM","2019-07-14 05:27:13PM",2,2.0,0.045
A1EJ0659YRDUOR,575,"2019-07-14 05:27:26PM","2019-07-14 05:27:55PM",3,2.0,0.09
A1EK0G6HYJ60O1,541,"2019-07-14 11:31:39AM","2019-07-14 11:31:58AM",3,3.0,0.08
A1EK0G6HYJ60O1,542,"2019-07-14 11:32:05AM","2019-07-14 11:32:40AM",3,2.0,0.07
A1EK0G6HYJ60O1,543,"2019-07-14 11:32:54AM","2019-07-14 11:33:17AM",3,1.0,0.1
A1H0QGA8A42RDD,87,"2019-07-10 09:14:24PM","2019-07-10 09:15:07PM",3,2.0,0.105
