A10QCFQMBPB6IB,647,"2019-07-15 11:22:39AM","2019-07-15 11:23:12AM",3,2.0,0.12
A10QCFQMBPB6IB,648,"2019-07-15 11:23:23AM","2019-07-15 11:24:02AM",3,1.0,0.115
A10QCFQMBPB6IB,649,"2019-07-15 11:24:28AM","2019-07-15 11:24:43AM",2,2.0,0.075
A122PMN7S5SU33,244,"2019-07-11 11:17:44AM","2019-07-11 11:18:31AM",3,2.0,0.07
A122PMN7S5SU33,245,"2019-07-11 11:18:57AM","2019-07-11 11:19:33AM",3,1.0,0.085
A122PMN7S5SU33,246,"2019-07-11 11:19:45AM","2019-07-11 11:19:45AM",1,1.0,0.03
A12M78R4SVDCV7,2,"2019-07-10 08:25:14PM","2019-07-10 08:26:41PM",2,1.0,0.045
A12M78R4SVDCV7,3,"2019-07-10 08:28:21PM","2019-07-10 08:28:29PM",2,2.0,0.08
A12M78R4SVDCV7,4,"2019-07-10 08:29:01PM","2019-07-10 08:29:31PM",3,1.0,0.12
A12W7ZB2DLBBY5,542,"2019-07-14 11:20:55AM","2019-07-14 11:21:40AM",3,1.0,0.07
A12W7ZB2DLBBY5,543,"2019-07-14 11:22:01AM","2019-07-14 11:22:32AM",3,0.0,0.09
A12W7ZB2DLBBY5,544,"2019-07-14 11:22:47AM","2019-07-14 11:23:16AM",3,3.0,0.12
A14BSOU2Y5JNT0,165,"2019-07-11 03:03:39AM","2019-07-11 03:04:04AM",3,0.0,0.07
A14BSOU2Y5JNT0,166,"2019-07-11 03:04:14AM","2019-07-11 03:04:45AM",3,2.0,0.1
A14BSOU2Y5JNT0,167,"2019-07-11 03:04:59AM","2019-07-11 03:05:20AM",3,1.0,0.1
A14JC769A8FXN1,331,"2019-07-12 01:28:47PM","2019-07-12 01:30:54PM",3,2.0,0.075
A14JC769A8FXN1,332,"2019-07-12 01:31:24PM","2019-07-12 01:31:52PM",3,3.0,0.075
